,pred
1615,154030.0159475028
1616,670015.04
1617,1845100.7627095124
1618,587413.5
1619,618010.0
1620,582690.54
1621,775591.4665000001
1622,340994.5825
1623,1658574.9115285596
1624,306290.71166666667
1625,888246.98
1626,508009.54
1627,1135472.88
1628,390077.4733333334
1629,394245.06
1630,2479400.03
1631,173038.81554556557
1632,525078.7066666667
1633,471164.45
1634,809404.47
1635,321865.25
1636,437121.26172438683
1637,1289362.5
1638,755978.8850630765
1639,1670247.2
1640,185087.27380952382
1641,482902.45882621274
1642,495625.72
1643,377930.2133333334
1644,506561.75333333336
1645,468895.66
1646,324255.16
1647,727885.79
1648,570796.2857142858
1649,1185975.2366666666
1650,241209.30952380953
1651,1085980.8184955094
1652,939619.0633333332
1653,1499200.12
1654,139114.18808333334
1655,785310.8833333334
1656,1020113.88
1657,1474050.0
1658,382339.68
1659,1630454.36
1660,2409276.4
1661,1408456.5
1662,419886.95
1663,711418.35
1664,700778.5160407651
1665,354184.3366666667
1666,480744.7
1667,1644485.7
1668,251423.95021645032
1669,299288.9563333333
1670,327904.8875
1671,714225.49
1672,734063.79
1673,485810.99666666664
1674,623183.33
1675,580046.72
1676,442308.4
1677,767120.24
1678,337292.06
1679,470473.78
1680,389684.42
1681,1060674.31
1682,1743256.66
1683,575177.01
1684,498623.23
1685,441262.0
1686,372060.36666666664
1687,301762.7822352927
1688,180248.11321195145
1689,309067.433080808
1690,490192.17768342776
1691,1033737.5
1692,638149.9966666666
1693,198965.82214285716
1694,374902.82
1695,1072723.42
1696,1877106.4617457273
1697,705858.4
1698,1209886.9107171418
1699,791330.0
1700,310275.91333333333
1701,630680.0
1702,478971.0828333333
1703,1152980.7587828834
1704,352022.8976190476
1705,993337.66
1706,1433233.7410339653
1707,301519.0100668765
1708,1281688.2745310245
1709,545770.95
1710,227469.7495559996
1711,246234.14553502057
1712,226672.8731369741
1713,612898.6466666666
1714,175785.87932900435
1715,1039264.6
1716,1355415.3095238095
1717,993442.46
1718,1009038.13
1719,866215.0
1720,1746553.14
1721,410318.5
1722,545431.67
1723,3045691.763333333
1724,599215.52
1725,684265.6
1726,564978.19
1727,606204.455
1728,294820.25891774887
1729,1440537.4654545456
1730,174067.07851190478
1731,567710.68
1732,2276891.1933333334
1733,1171183.6966666665
1734,1162905.38
1735,2519564.24
1736,1756380.6090476192
1737,2170879.5183247863
1738,1875656.15
1739,207088.93857142853
1740,766440.0
1741,2343440.7
1742,1134684.51
1743,1602907.2
1744,805561.96
1745,562716.6
1746,1080528.25
1747,1678420.0
1748,576551.41
1749,931886.37
1750,384123.1198523698
1751,911825.44
1752,838900.0
1753,2018832.15
1754,543240.095238095
1755,914735.0
1756,1486710.48
1757,610691.01
1758,684231.968
1759,2837360.0
1760,1011920.91
1761,1006151.64
1762,751030.0
1763,617238.5386388889
1764,1737047.72
1765,1429470.2
1766,148836.38279235506
1767,584960.7416575406
1768,592534.06
1769,3349579.31
1770,1101001.62
1771,301762.7822352927
1772,909744.0
1773,2521510.54
1774,543917.44
1775,1395382.23
1776,1909519.55
1777,372311.5
1778,848857.0833333335
1779,682227.3840000001
1780,692142.5
1781,893668.95
1782,545249.0
1783,439615.0758685758
1784,1069449.89
1785,641529.68
1786,230154.16666666672
1787,1033195.34
1788,490773.02
1789,551353.32
1790,748520.64
1791,1461182.46
1792,245282.7580596862
1793,2041329.49
1794,314789.41600736533
1795,1719287.8066378066
1796,493208.05
1797,608246.9
1798,389780.0
1799,887616.0
1800,1672207.3861481226
1801,378517.18
1802,503979.1633333333
1803,1373860.715
1804,942134.41
1805,556189.8176190476
1806,957968.88
1807,451740.8333333334
1808,409721.48015873006
1809,437435.0
1810,3218640.0
1811,1088040.114502415
1812,835455.0
1813,1474590.0
1814,1134056.92
1815,378598.25
1816,1255140.0
1817,3100419.07
1818,928453.26
1819,974529.6217608972
1820,308553.2167429651
1821,3019425.0
1822,350897.5475
1823,849748.3706287988
1824,859763.02
1825,2183635.88
1826,414679.5
1827,757848.6133333333
1828,657673.4
1829,341137.6333333333
1830,624530.3528333333
1831,3479435.14
1832,714834.0
1833,974929.1566666666
1834,507223.26
1835,384464.78
1836,653800.725
1837,1207343.0
1838,1596550.833333333
1839,642679.5939338439
1840,631289.71
1841,506834.0
1842,244096.0
1843,2883785.18
1844,632307.8
1845,547003.58
1846,1014754.4
1847,617616.64
1848,414257.8599999999
1849,957286.83
1850,221179.55536130536
1851,292481.8466666666
1852,566885.6680425686
1853,1429382.0
1854,216667.79047619045
1855,206222.50000000003
1856,372479.91666666674
1857,1281136.99
1858,1134420.4
1859,563130.0
1860,603342.07
1861,1767169.24
1862,623149.4874371185
1863,622307.34
1864,429638.34
1865,310323.0963616773
1866,542626.5
1867,299713.5952380952
1868,917536.54
1869,529649.2
1870,1104862.59
1871,304461.65
1872,570275.4
1873,879984.1666666665
1874,213300.65079365077
1875,952603.12
1876,368902.2699999999
1877,1078891.6463739434
1878,465428.6
1879,470767.0
1880,1319715.6
1881,1412047.32
1882,136073.07142857142
1883,318396.64
1884,417055.5952380953
1885,796292.16
1886,1690413.87
1887,1032991.88
1888,455969.5
1889,1691010.03
1890,1665800.86
1891,590850.0
1892,957136.8826847043
1893,412801.97
1894,1508636.4875
1895,739788.72
1896,341260.0110740178
1897,3304389.25
1898,1185177.7589805296
1899,1165868.61
1900,1205469.7061272063
1901,447527.06
1902,676670.0
1903,424126.725
1904,722185.0
1905,365182.5758573743
1906,981426.04
1907,676722.3666666666
1908,409721.48015873006
1909,789316.4131065012
1910,1648194.0
1911,397939.19
1912,466160.05
1913,180889.60187359943
1914,1735895.36
1915,1420114.85
1916,896332.1533333333
1917,560789.5705266956
1918,392523.5666666667
1919,436532.82
1920,237799.4756346521
1921,633740.0
1922,718720.0
1923,180889.60187359943
1924,918025.4185714286
1925,695764.86
1926,1460214.143333333
1927,735181.9
1928,190707.99725880416
1929,1812592.87
1930,2041212.16
1931,590128.06
1932,311244.1199633701
1933,466187.3653083028
1934,720298.8
1935,872242.8
1936,2673429.0
1937,1667872.0
1938,390643.7056666667
1939,809442.76
1940,417910.51
1941,415324.59
1942,451586.12
1943,1496959.5
1944,1494091.82
1945,748205.71
1946,561724.5000000001
1947,589483.3966666667
1948,1236261.506928746
1949,1225782.2
1950,1341309.5
1951,431332.1166497211
1952,879175.0
1953,240873.47402597408
1954,880948.3
1955,1001844.49
1956,867505.0
1957,524834.85
1958,722651.0133333334
1959,603897.68
1960,758816.8
1961,353942.64
1962,878522.39
1963,1982885.0
1964,228345.0
1965,2174254.4
1966,592467.58
1967,1182196.79479763
1968,897557.76
1969,431480.3866666667
1970,195138.00206586084
1971,1079359.58
1972,410592.36
1973,459968.54166666674
1974,1359510.0
1975,482974.74
1976,200804.2119047619
1977,838172.18
1978,849896.68
1979,746030.0
1980,485418.0533333333
1981,667028.47
1982,579118.7
1983,1000860.0
1984,536670.0
1985,1747375.95
1986,262664.1904761905
1987,772684.49
1988,579310.0
1989,457816.82
1990,1874496.37
1991,516874.48
1992,2101586.54
1993,540043.83
1994,577036.13
1995,1261893.3333333335
1996,1000811.4
1997,268169.489426407
1998,686056.64
1999,303022.2444444444
2000,245519.66666666663
2001,1140750.81
2002,314789.41600736533
2003,875623.838716847
2004,223520.03908413145
2005,548493.3433333334
2006,588008.5
2007,244110.94736836903
2008,910988.31
2009,825561.21
2010,274691.48
2011,780419.11
2012,481645.21
2013,1224990.0
2014,841208.8
2015,460710.9
2016,302527.88596491225
2017,145511.2966666667
2018,1133320.0
2019,2040130.2904761909
2020,3292396.72
2021,1478782.32
2022,242113.76769119766
2023,420217.22333333327
2024,399340.7866666666
2025,1638753.34
2026,525521.26
2027,899140.46
2028,818599.11
2029,442927.385
2030,1839405.0
2031,904562.4
2032,1994429.73
2033,588068.59
2034,703118.55
2035,222162.72666666668
2036,1313051.55
2037,745403.28
2038,2418036.05
2039,1105717.6953846153
2040,1758309.8929523807
2041,487520.9
2042,449029.99333333335
2043,831867.05
2044,326084.00460939406
2045,262664.1904761905
2046,550856.5
2047,476174.51
2048,931371.18
2049,1138126.095
2050,1583800.66
2051,1872661.18
2052,675119.0
2053,1371190.0
2054,1354258.18
2055,2061567.9133333333
2056,474134.02
2057,151495.1785714286
2058,233246.87058244058
2059,447178.0
2060,259395.2296967912
2061,837777.1333333333
2062,492200.0
2063,849073.4175
2064,1201080.65
2065,235648.64864285715
2066,294820.25891774887
2067,401045.69
2068,612160.0
2069,467763.00333333336
2070,731980.0
2071,280848.6098492064
2072,371026.6666666666
2073,898344.17
2074,637124.06
2075,312991.26
2076,506549.72
2077,560172.79
2078,446665.0445647285
2079,584960.7416575406
2080,329805.53641269845
2081,527937.92
2082,787778.0
2083,730238.35
2084,315122.57070707076
2085,1054756.984932845
2086,458448.5
2087,320429.90800865804
2088,582636.14
2089,1677671.92
2090,814050.0
2091,466680.0
2092,545452.0
2093,229282.25441364202
2094,538654.9999999999
2095,595197.74
2096,625030.0
2097,2446636.15
2098,408079.56
2099,419666.0
2100,557642.9
2101,623388.4
2102,425333.74
2103,561076.89
2104,567958.8
2105,667800.0
2106,3119951.5
2107,1329800.9523809524
2108,521065.0
2109,863150.08
2110,621877.6166666667
2111,554743.3333333334
2112,1716757.33
2113,435223.71716904
2114,448051.56
2115,248997.25083333335
2116,328588.606
2117,1322806.6666666667
2118,275064.43833333335
2119,1825470.0
2120,659514.0000000001
2121,433301.78
2122,1355402.78
2123,1117105.09
2124,506103.12
2125,695254.0
2126,352219.87
2127,246048.54
2128,524515.0059523808
2129,788110.81
2130,1761985.5
2131,284118.22619047615
2132,193028.36739649242
2133,370454.5
2134,581478.5666666668
2135,1355103.58
2136,278478.3571428571
2137,1008066.8533333332
2138,204591.7222222222
2139,2140930.4913333333
2140,971340.0
2141,887128.68
2142,586747.5
2143,654924.61
2144,1072995.03
2145,2450965.88
2146,484524.37
2147,827101.15
2148,435702.32666666666
2149,1103183.68
2150,1066800.0
2151,496317.0
2152,281060.0
2153,1842590.0
2154,525930.0
2155,588833.2
2156,1606737.06
2157,1645248.5444285711
2158,175402.2243867244
2159,825229.87
2160,935907.2666666667
2161,886714.99
2162,458556.72
2163,2320536.55
2164,671249.9404761908
2165,683816.4815000001
2166,669922.8
2167,784048.97
2168,560719.3
2169,1158374.75
2170,725063.54
2171,752215.58
2172,602048.7477936507
2173,898769.59
2174,310992.3392522828
2175,1054589.43
2176,340578.7
2177,919343.01
2178,817507.31
2179,910878.88
2180,897138.58
2181,137414.18253968252
2182,338679.4
2183,393494.0
2184,150810.0
2185,503667.75
2186,175700.0
2187,547810.0
2188,676831.5333333334
2189,613780.0
2190,403523.5615079365
2191,356860.42
2192,399165.27666666673
2193,482682.38
2194,896602.76
2195,615931.6666666666
2196,665713.59
2197,772038.2658730159
2198,669940.0
2199,902280.67
2200,698880.04
2201,976757.1600000001
2202,984167.57
2203,766804.2
2204,300242.17
2205,1055895.0
2206,720007.2
2207,478182.5
2208,408106.70714285714
2209,584960.7416575406
2210,156828.18579365077
2211,2842975.06
2212,192310.0
2213,815144.15
2214,524383.83
2215,562020.0
2216,416382.37
2217,1312480.43
2218,851411.73
2219,881151.7857142856
2220,827395.0
2221,771424.91
2222,598307.66
2223,297718.7733333333
2224,991829.37
2225,950374.96
2226,519748.63
2227,850246.64
2228,4064020.51
2229,254588.52661616166
2230,925986.3333333333
2231,664080.0
2232,262195.65484126995
2233,373181.8033333333
2234,1071138.0318722941
2235,183383.88688888896
2236,431935.66
2237,1496072.0
2238,344306.21333333326
2239,580729.5149365081
2240,1068954.5
2241,1167060.0
2242,507131.7
2243,1880283.44
2244,451511.99
2245,796090.0
2246,626111.9657613221
2247,2651151.68
2248,309778.9447518392
2249,354460.0
2250,266048.4431540682
2251,880096.8047409483
2252,1180162.955541771
2253,392129.28333333327
2254,357100.7585095287
2255,1241630.6666666667
2256,773374.37
2257,249792.23628571432
2258,587288.32
2259,1124559.0291212124
2260,436105.0
2261,2939038.352678571
2262,707020.0
2263,519864.49999999994
2264,479318.02
2265,818659.3169850982
2266,646910.0
2267,822980.35
2268,426489.94
2269,526464.01
2270,596504.35
2271,1945240.54
2272,385281.25925463415
2273,411310.0
2274,1630660.13
2275,226707.4321592151
2276,465892.44
2277,190887.3235959041
2278,836880.0
2279,449525.63
2280,1012575.84
2281,334989.56
2282,993180.1512352093
2283,1434320.0
2284,856467.14
2285,310992.3392522828
2286,320940.70859695855
2287,726923.5515873015
2288,1753171.51
2289,563723.04
2290,235807.9530952381
2291,885601.05
2292,824416.21
2293,846652.3333333335
2294,631198.39
2295,682680.96
2296,3831785.99
2297,909234.3524727772
2298,578515.11
2299,666479.42
2300,885260.33
2301,1901074.97
2302,522953.4
2303,310307.0
2304,826023.71
2305,454920.0
2306,688506.3770238096
2307,695790.0
2308,557760.0
2309,439615.0758685758
2310,710085.81
2311,634172.96
2312,1755790.16
2313,595020.0
2314,604294.9922793574
2315,963060.0
2316,400288.67
2317,1239895.4333333333
2318,1032780.0
2319,225988.04
2320,922586.423
2321,2416373.67
2322,1116160.0
2323,689961.8736287046
2324,1451900.0
2325,373925.62666666665
2326,180275.07142857145
2327,229998.26767676772
2328,2059890.0
2329,2398768.4
2330,470451.57
2331,399075.0
2332,1124391.52
2333,1068369.94
2334,2053638.56
2335,778628.1047619048
2336,482941.01
2337,605900.0
2338,2557545.0
2339,1163118.58
2340,885305.32
2341,690681.97
2342,1826047.2133333338
2343,269115.0
2344,535846.79
2345,181573.3333333333
2346,538750.84875
2347,1083280.25
2348,173038.81554556557
2349,647801.3333333334
2350,238931.66666666672
2351,443512.6666666666
2352,1708210.05
2353,359560.0
2354,537969.2
2355,180889.60187359943
2356,1121545.0
2357,578684.36
2358,578881.3149350649
2359,991428.29
2360,2586778.75
2361,870194.2125
2362,240075.52333450865
2363,584960.7416575406
2364,1004825.0
2365,973542.8332997839
2366,423211.6666666666
2367,511100.4
2368,1102178.146
2369,913634.39
2370,457565.2
2371,843430.0
2372,866802.5
2373,305657.41333333333
2374,744968.6033333334
2375,974235.95
2376,676130.0
2377,362024.1166666667
2378,3482009.76
2379,484588.0
2380,418065.96
2381,598388.41
2382,1480621.56
2383,607129.79
2384,676855.58
2385,858133.4457430005
2386,290865.0
2387,2384198.61
2388,470775.0
2389,971769.56
2390,857571.2401189286
2391,525340.1333333333
2392,522970.0
2393,1313798.5022222227
2394,953313.3280398768
2395,713431.66
2396,412852.71166666667
2397,881610.0
2398,569489.4
2399,145138.47222222222
2400,1228628.5
2401,148858.44100577204
2402,618730.0
2403,241209.30952380953
2404,503729.4
2405,623161.91
2406,527982.4
2407,2762856.9
2408,1203222.36
2409,505197.8571428572
2410,358825.0
2411,558398.88
2412,3051024.6
2413,1181169.44
2414,903250.06
2415,993744.22
2416,233475.42670129874
2417,622064.62
2418,1339821.1331168835
2419,537999.52
2420,363584.85
2421,789985.6925063367
2422,794520.0
2423,2282860.31
2424,459030.9
2425,579970.0
2426,1024309.15
2427,912518.8571428573
2428,1564980.0
2429,1944328.5666666667
2430,609541.6
2431,2859093.16
2432,933738.6989904351
2433,534868.18
2434,219667.40423308205
2435,657496.94
2436,1125290.0
2437,1581866.343333333
2438,293285.0366666666
2439,828386.6061327562
2440,390035.07
2441,1650037.16
2442,243351.37515943366
2443,483553.5
2444,600817.5
2445,327926.0
2446,1167686.0
2447,309778.9447518392
2448,757070.0
2449,1455885.97
2450,366971.87519480527
2451,369734.33
2452,488177.84
2453,600279.6866666666
2454,306642.04
2455,655541.185
2456,1001692.5
2457,388729.75
2458,351860.17
2459,433938.11
2460,357520.0
2461,660623.0
2462,1099912.32
2463,3269854.87
2464,264349.87777777785
2465,3208248.93
2466,515625.32
2467,289198.77444966644
2468,667448.096982129
2469,924710.0
2470,716270.0
2471,648626.6280952381
2472,1133482.46
2473,2928111.25
2474,988433.88
2475,696832.1
2476,456950.0
2477,3367625.0
2478,439611.05
2479,486400.0
2480,655429.1666666666
2481,2004889.94
2482,2081404.66
2483,670621.72
2484,1128900.52
2485,792178.93
2486,226707.4321592151
2487,235184.11460317462
2488,2154282.51
2489,768140.48
2490,911549.49
2491,850461.3974628316
2492,1869510.0
2493,706461.3933333334
2494,320465.0
2495,1344769.18
2496,852930.0
2497,819277.4692502201
2498,840200.3466666666
2499,1751803.55
2500,1078174.04
2501,549975.8
2502,1914309.85
2503,266115.2142857143
2504,837730.0
2505,234970.45238095234
2506,2788089.18
2507,408985.18083333335
2508,666016.5
2509,2762431.95
2510,479000.0
2511,638085.68
2512,360174.51333333337
2513,236912.99206349204
2514,526422.34
2515,375122.9719523809
2516,451476.65
2517,175785.87932900435
2518,1392500.0
2519,351447.29
2520,352718.77
2521,276625.0
2522,979293.6
2523,2096900.48
2524,1746733.25
2525,198644.5833333333
2526,774763.6
2527,592901.72
2528,1383131.95
2529,520468.4401154401
2530,1081120.8433293654
2531,818610.0
2532,1710837.8333333335
2533,582587.7266666667
2534,1004800.0
2535,3240061.08
2536,2278488.88
2537,2247318.69
2538,488674.08
2539,548033.98
2540,792616.39
2541,247166.82426830046
2542,1287594.0
2543,640361.08
2544,706900.01
2545,517602.278
2546,2100312.1120512816
2547,345870.0
2548,1023620.8888888891
2549,445172.91
2550,468858.52
2551,445690.0
2552,997833.99
2553,936099.09
2554,720465.9484511103
2555,553487.0
2556,717883.88
2557,559048.4166666667
2558,787701.71
2559,302365.0
2560,459875.10474999994
2561,437121.26172438683
2562,793658.7733333334
2563,366400.0
2564,486387.59
2565,286912.78134365636
2566,1000922.6190476189
2567,381517.5
2568,289681.9062049063
2569,951977.5000000001
2570,879771.26
2571,641316.9611904761
2572,363441.0933333334
2573,1813523.5121428573
2574,531700.0
2575,2209329.78
2576,555068.0
2577,425548.29
2578,247166.82426830046
2579,786947.0
2580,716648.8809523807
